,file,start_time,end_time,participant,ground_truth,ground_truth_cleaned,ground_truth_cleaned_no_punctuation
8010,0057/D0057_A.txt,1545.76,1553.5,57,然后呃/i在苏妲己的帮助下，然后就是铲[铲]除掉了他大哥跟他爸，然后他就顺利登基了。,然后在苏妲己的帮助下，然后就是铲除掉了他大哥跟他爸，然后他就顺利登基了。,然后在苏妲己的帮助下然后就是铲除掉了他大哥跟他爸然后他就顺利登基了
8011,0057/D0057_A.txt,1553.55,1560.33,57,登基完之后就开始，嗯/i啊/i登基完之后登基大[大]典上让他们那个国师去占。,登基完之后就开始，登基完之后登基大典上让他们那个国师去占。,登基完之后就开始登基完之后登基大典上让他们那个国师去占
8012,0057/D0057_A.txt,1560.55,1565.52,57,说是占卜一下大商国的天象，呃/i在占卜的就/b是。,说是占卜一下大商国的天象，在占卜的就是。,说是占卜一下大商国的天象在占卜的就是
8013,0057/D0057_A.txt,1565.71,1577.26,57,占卜的时候那个龟甲全碎掉了说是天弃我[天弃我]大商，然后在当时就是说需要建[建]一个呃/i台。,占卜的时候那个龟甲全碎掉了说是天弃我大商，然后在当时就是说需要建一个台。,占卜的时候那个龟甲全碎掉了说是天弃我大商然后在当时就是说需要建一个台
8014,0057/D0057_A.txt,1577.37,1585.82,57,呃/i就[就]是建[建]一个高台，就是，他需要在那个台上，自刎来平息这个天谴。,就是建一个高台，就是，他需要在那个台上，自刎来平息这个天谴。,就是建一个高台就是他需要在那个台上自刎来平息这个天谴
8015,0057/D0057_A.txt,1586.01,1590.68,57,但是商纣王的话他[他]并不是很想死。,但是商纣王的话他并不是很想死。,但是商纣王的话他并不是很想死
8016,0057/D0057_A.txt,1590.7,1599.23,57,嗯/i他虽然在登基[登基]大典上跟大家说，等到这个台建/r好之后他会去祭[祭]天。,他虽然在登基大典上跟大家说，等到这个台建好之后他会去祭天。,他虽然在登基大典上跟大家说等到这个台建好之后他会去祭天
8017,0057/D0057_A.txt,1599.25,1605.47,57,但他不想死他就偷偷去招募一些，就是会仙法的人，呃/i。,但他不想死他就偷偷去招募一些，就是会仙法的人，。,但他不想死他就偷偷去招募一些就是会仙法的人
8018,0057/D0057_A.txt,1607.04,1607.93,57,就。,就。,就
8019,0057/D0057_A.txt,1608.32,1612.08,57,他招募的那些人里就有一个比如说申公豹。,他招募的那些人里就有一个比如说申公豹。,他招募的那些人里就有一个比如说申公豹
8020,0057/D0057_A.txt,1612.21,1620.53,57,就呃/i就是在昆仑山上，有[有有]一批道行很深的那种仙家。,就就是在昆仑山上，有一批道行很深的那种仙家。,就就是在昆仑山上有一批道行很深的那种仙家
8021,0057/D0057_A.txt,1620.59,1627.54,57,然后那个仙[仙]家占卜出来人[人]间要有危险了，就让姜子牙带着那个封神榜。,然后那个仙家占卜出来人间要有危险了，就让姜子牙带着那个封神榜。,然后那个仙家占卜出来人间要有危险了就让姜子牙带着那个封神榜
8022,0057/D0057_A.txt,1627.57,1636.74,57,说是那个封/r神榜能，呃/i就是，能吸[吸]纳那些死[死]去人的那种灵魂跟怨气。,说是那个封神榜能，就是，能吸纳那些死去人的那种灵魂跟怨气。,说是那个封神榜能就是能吸纳那些死去人的那种灵魂跟怨气
8023,0057/D0057_A.txt,1636.82,1641.01,57,能够让人间重归平，[重/b归重归平]静。,能够让人间重归平，静。,能够让人间重归平静
8024,0057/D0057_A.txt,1641.06,1647.74,57,然后这个封神榜只有天下共主才能打开，姜子牙就拿这个封神榜来找商纣王。,然后这个封神榜只有天下共主才能打开，姜子牙就拿这个封神榜来找商纣王。,然后这个封神榜只有天下共主才能打开姜子牙就拿这个封神榜来找商纣王
8025,0057/D0057_A.txt,1647.77,1654.48,57,但是他见到商纣王之后他发现商纣王很暴虐，嗯/i就然后他。,但是他见到商纣王之后他发现商纣王很暴虐，就然后他。,但是他见到商纣王之后他发现商纣王很暴虐就然后他
8026,0057/D0057_A.txt,1654.99,1660.7,57,本来是要献封神榜但是他看完商纣王之后，呃/i他觉得不大行。,本来是要献封神榜但是他看完商纣王之后，他觉得不大行。,本来是要献封神榜但是他看完商纣王之后他觉得不大行
8027,0057/D0057_A.txt,1660.83,1665.75,57,然后又带着这个封[封]神榜他就又跑/p[又跑]路了。,然后又带着这个封神榜他就又跑路了。,然后又带着这个封神榜他就又跑路了
8028,0057/D0057_A.txt,1665.89,1671.37,57,就然后那个商/r纣王就派，呃/i/p申公豹去追他。,就然后那个商纣王就派，申公豹去追他。,就然后那个商纣王就派申公豹去追他
8029,0057/D0057_A.txt,1671.49,1678.67,57,第一部就大概吧，就[就就]讲到这儿，呃/i就然后另外一条线是那个姬发。,第一部就大概吧，就讲到这儿，就然后另外一条线是那个姬发。,第一部就大概吧就讲到这儿就然后另外一条线是那个姬发
8030,0057/D0057_A.txt,1679.62,1684.29,57,就是姬[姬姬]发他当时是在朝歌当质子。,就是姬发他当时是在朝歌当质子。,就是姬发他当时是在朝歌当质子
8031,0057/D0057_A.txt,1684.38,1692.76,57,然后他以前开始，以为商纣王这个人特别好，就[就]为他很卖命，但是到后来的话这个。,然后他以前开始，以为商纣王这个人特别好，就为他很卖命，但是到后来的话这个。,然后他以前开始以为商纣王这个人特别好就为他很卖命但是到后来的话这个
8032,0057/D0057_A.txt,1735.29,1736.82,57,啊周末。,啊周末。,啊周末
8033,0057/D0057_A.txt,1740.74,1744.07,57,就是放[放]大假的话就在家里边儿躺尸。,就是放大假的话就在家里边儿躺尸。,就是放大假的话就在家里边儿躺尸
8034,0057/D0057_A.txt,1744.18,1752.83,57,然后也可能会去一个地方去旅游，然后周末的话一般会跟朋友出去玩，因为周周<overlap>太累了，如/r果周末。,然后也可能会去一个地方去旅游，然后周末的话一般会跟朋友出去玩，因为周周太累了，如果周末。,然后也可能会去一个地方去旅游然后周末的话一般会跟朋友出去玩因为周周太累了如果周末
8035,0057/D0057_A.txt,1758.02,1763.68,57,朋友约[约]了出门玩儿就出门玩儿，没有朋友<overlap>约我，我自己就在寝室弹唱。,朋友约了出门玩儿就出门玩儿，没有朋友约我，我自己就在寝室弹唱。,朋友约了出门玩儿就出门玩儿没有朋友约我我自己就在寝室弹唱
8036,0057/D0057_A.txt,1763.75,1766.05,57,然后还可能会平时做一些手工吧。,然后还可能会平时做一些手工吧。,然后还可能会平时做一些手工吧
8037,0057/D0057_A.txt,1772.32,1774.21,57,就是给自己找活儿干。,就是给自己找活儿干。,就是给自己找活儿干
8038,0058/D0058_A.txt,48.35,51.85,58,嗯好的嗯。,嗯好的嗯。,嗯好的嗯
8039,0058/D0058_A.txt,54.17,60.12,58,呃/i[呃/i/p]我现在是/p。,我现在是。,我现在是
8040,0058/D0058_A.txt,64.83,67.97,58,然后目/b前还是个学生。,然后目前还是个学生。,然后目前还是个学生
8041,0058/D0058_A.txt,69.19,70.23,58,嗯。,嗯。,嗯
8042,0058/D0058_A.txt,71.73,81.0,58,然后就是我的口吃我想就是分/b/r为三个阶段来说。,然后就是我的口吃我想就是分为三个阶段来说。,然后就是我的口吃我想就是分为三个阶段来说
8043,0058/D0058_A.txt,81.03,89.62,58,呃/i就按小学嗯/r/p/i小/b学中学然后是。,就按小学小学中学然后是。,就按小学小学中学然后是
8044,0058/D0058_A.txt,91.51,95.75,58,中/b/r学以后这三个阶段来说。,中学以后这三个阶段来说。,中学以后这三个阶段来说
8045,0058/D0058_A.txt,95.87,99.66,58,然后小呃/i然后嗯/i。,然后小然后。,然后小然后
8046,0058/D0058_A.txt,101.46,110.94,58,我的口吃是[我/b我的口吃是]开始于大概是小学三年级的时候。,我的口吃是开始于大概是小学三年级的时候。,我的口吃是开始于大概是小学三年级的时候
8047,0058/D0058_A.txt,110.97,119.99,58,然后那个时候是我/p没有最开始不是我先发/b现我的口吃的是我的同学。,然后那个时候是我没有最开始不是我先发现我的口吃的是我的同学。,然后那个时候是我没有最开始不是我先发现我的口吃的是我的同学
8048,0058/D0058_A.txt,120.04,131.95,58,是我的同学跟/b嗯/i跟/b我说就是我说话不太流畅什么的。,是我的同学跟跟我说就是我说话不太流畅什么的。,是我的同学跟跟我说就是我说话不太流畅什么的
8049,0058/D0058_A.txt,132.39,138.8,58,然后那个时候我也没有去关/b注这方面的问题。,然后那个时候我也没有去关注这方面的问题。,然后那个时候我也没有去关注这方面的问题
8050,0058/D0058_A.txt,139.4,142.16,58,因为那时那个时候还比较小。,因为那时那个时候还比较小。,因为那时那个时候还比较小
8051,0058/D0058_A.txt,144.19,151.98,58,然后[然后]就是第二个阶段就是中学的时候，然后中/b学的时候。,然后就是第二个阶段就是中学的时候，然后中学的时候。,然后就是第二个阶段就是中学的时候然后中学的时候
8052,0058/D0058_A.txt,155.49,156.66,58,嗯/i。,。,
8053,0058/D0058_A.txt,159.28,170.47,58,中学的时候就/b是像是这种社/p交关系方面的就比较的麻/b烦了。,中学的时候就是像是这种社交关系方面的就比较的麻烦了。,中学的时候就是像是这种社交关系方面的就比较的麻烦了
8054,0058/D0058_A.txt,170.66,178.82,58,就我会关注这/r种社交关系，然后既然关注这种社交关系那这个说话是。,就我会关注这种社交关系，然后既然关注这种社交关系那这个说话是。,就我会关注这种社交关系然后既然关注这种社交关系那这个说话是
8055,0058/D0058_A.txt,182.37,186.03,58,必不可少的就是你必须得说话。,必不可少的就是你必须得说话。,必不可少的就是你必须得说话
8056,0058/D0058_A.txt,186.56,195.98,58,然后我一说话呃/i然后我[我]就发现了这个[这个]我有这方面的问题，然后。,然后我一说话然后我就发现了这个我有这方面的问题，然后。,然后我一说话然后我就发现了这个我有这方面的问题然后
8057,0058/D0058_A.txt,196.01,204.36,58,就然后同学也是呃/i也有一些嘲/r笑我。,就然后同学也是也有一些嘲笑我。,就然后同学也是也有一些嘲笑我
8058,0058/D0058_A.txt,205.02,211.21,58,然后他们越嘲笑我我就越关注这方面的问/b题。,然后他们越嘲笑我我就越关注这方面的问题。,然后他们越嘲笑我我就越关注这方面的问题
8059,0058/D0058_A.txt,212.2,220.89,58,然后慢慢的就不想跟别人说话不想就是进行这种社交活动。,然后慢慢的就不想跟别人说话不想就是进行这种社交活动。,然后慢慢的就不想跟别人说话不想就是进行这种社交活动
8060,0058/D0058_A.txt,222.45,225.43,58,然后我觉得。,然后我觉得。,然后我觉得
8061,0058/D0058_A.txt,228.59,240.22,58,对于嗯/i对于我目前影响最大的是第三个阶段就是中学以后就是。,对于对于我目前影响最大的是第三个阶段就是中学以后就是。,对于对于我目前影响最大的是第三个阶段就是中学以后就是
8062,0058/D0058_A.txt,241.83,248.13,58,大/r/b学这个阶/b段吧。,大学这个阶段吧。,大学这个阶段吧
8063,0058/D0058_A.txt,252.96,266.5,58,因为这个阶段嗯/i有很多事/p情就[就]是你不想去做也得去/p做/r/b的，比[比]方说就是[比方说就是]上课。,因为这个阶段有很多事情就是你不想去做也得去做的，比方说就是上课。,因为这个阶段有很多事情就是你不想去做也得去做的比方说就是上课
8064,0058/D0058_A.txt,270.43,280.6,58,上课去讲一些什么P P T还有一些社交活动这些都是必须要去做的然后呃/i。,上课去讲一些什么P P T还有一些社交活动这些都是必须要去做的然后。,上课去讲一些什么P P T还有一些社交活动这些都是必须要去做的然后
8065,0058/D0058_A.txt,284.99,295.36,58,然后越去做这些事情我就越发现嗯/i我会越来越关注我的这个口吃现象。,然后越去做这些事情我就越发现我会越来越关注我的这个口吃现象。,然后越去做这些事情我就越发现我会越来越关注我的这个口吃现象
8066,0058/D0058_A.txt,295.6,303.85,58,然后越关注它，就这个口吃就越来越严重。,然后越关注它，就这个口吃就越来越严重。,然后越关注它就这个口吃就越来越严重
8067,0058/D0058_A.txt,304.28,311.29,58,就是一个嗯/i所/r以说这就是一个恶[恶/b恶/b]性循环。,就是一个所以说这就是一个恶性循环。,就是一个所以说这就是一个恶性循环
8068,0058/D0058_A.txt,313.74,323.37,58,然后/p[然后]我的爱好方面就是爱/r/b好一些。,然后我的爱好方面就是爱好一些。,然后我的爱好方面就是爱好一些
8069,0058/D0058_A.txt,323.51,333.45,58,这种嗯/i没有什么社交然后不用说话的这些活动之类的。,这种没有什么社交然后不用说话的这些活动之类的。,这种没有什么社交然后不用说话的这些活动之类的
8070,0058/D0058_A.txt,333.48,347.51,58,就比方说这个爬山呃/i然后骑车还有呃/i还有这种看/b书之类的呃/i。,就比方说这个爬山然后骑车还有还有这种看书之类的。,就比方说这个爬山然后骑车还有还有这种看书之类的
8071,0058/D0058_A.txt,350.19,354.77,58,然后目前我就是这么一个情况嗯。,然后目前我就是这么一个情况嗯。,然后目前我就是这么一个情况嗯
8072,0058/D0058_A.txt,356.3,357.28,58,好了。,好了。,好了
8073,0058/D0058_A.txt,367.27,370.19,58,对之前是没有这个意识的。,对之前是没有这个意识的。,对之前是没有这个意识的
8074,0058/D0058_A.txt,377.16,382.03,58,嗯中学之前我父母也没有说过这[这]方面的事情。,嗯中学之前我父母也没有说过这方面的事情。,嗯中学之前我父母也没有说过这方面的事情
8075,0058/D0058_A.txt,394.21,398.96,58,嗯/p就是据我所知是没有的。,嗯就是据我所知是没有的。,嗯就是据我所知是没有的
8076,0058/D0058_A.txt,400.54,401.22,58,嗯。,嗯。,嗯
8077,0058/D0058_A.txt,427.94,435.29,58,嗯/p这个活动/p是我从小/p学就开始喜欢的。,嗯这个活动是我从小学就开始喜欢的。,嗯这个活动是我从小学就开始喜欢的
8078,0058/D0058_A.txt,435.31,439.81,58,就是看书骑车这些活动嗯。,就是看书骑车这些活动嗯。,就是看书骑车这些活动嗯
8079,0058/D0058_A.txt,451.11,455.8,58,呃/i我会[我会]自/b己骑车出去玩。,我会自己骑车出去玩。,我会自己骑车出去玩
8080,0058/D0058_A.txt,471.79,475.58,58,呃/i骑的是那种公/b路车。,骑的是那种公路车。,骑的是那种公路车
8081,0058/D0058_A.txt,481.08,481.91,58,好。,好。,好
8082,0058/D0058_A.txt,486.54,498.96,58,嗯/i还有嗯/i还有一点就是[就/r是]我[我]目前就是对于这种就是呃。,还有还有一点就是我目前就是对于这种就是呃。,还有还有一点就是我目前就是对于这种就是呃
8083,0058/D0058_A.txt,500.11,509.63,58,就对于这种语音通话这种视频通话，还有这种视频会议这种场景是特别恐惧的。,就对于这种语音通话这种视频通话，还有这种视频会议这种场景是特别恐惧的。,就对于这种语音通话这种视频通话还有这种视频会议这种场景是特别恐惧的
8084,0058/D0058_A.txt,509.66,514.07,58,就是我在这种场景下这种口吃现象会比较多。,就是我在这种场景下这种口吃现象会比较多。,就是我在这种场景下这种口吃现象会比较多
8085,0058/D0058_A.txt,515.33,515.81,58,嗯。,嗯。,嗯
8086,0058/D0058_A.txt,544.89,547.16,58,对比较有挑战。,对比较有挑战。,对比较有挑战
8087,0058/D0058_A.txt,555.24,560.89,58,嗯我参加过几年的那个治/b/r疗。,嗯我参加过几年的那个治疗。,嗯我参加过几年的那个治疗
8088,0058/D0058_A.txt,574.72,588.4,58,嗯，呃/i[呃/i]我主要就是从那个/p[从那个]二零一九年开始然后一直到二零二一年。,嗯，我主要就是从那个二零一九年开始然后一直到二零二一年。,嗯我主要就是从那个二零一九年开始然后一直到二零二一年
8089,0058/D0058_A.txt,588.42,595.14,58,一共是治疗了两年的时间，然后我是在那个。,一共是治疗了两年的时间，然后我是在那个。,一共是治疗了两年的时间然后我是在那个
8090,0058/D0058_A.txt,597.49,607.76,58,北大六院然后先是治疗了大概[大概]那个大概一个月的时间。,北大六院然后先是治疗了大概那个大概一个月的时间。,北大六院然后先是治疗了大概那个大概一个月的时间
8091,0058/D0058_A.txt,607.84,623.38,58,然后那个医[那个医]生是建议我去那种心理咨询[咨询]室然后找那种专业的心理咨询师去治/b/r疗。,然后那个医生是建议我去那种心理咨询室然后找那种专业的心理咨询师去治疗。,然后那个医生是建议我去那种心理咨询室然后找那种专业的心理咨询师去治疗
8092,0058/D0058_A.txt,624.65,637.45,58,然后我/p又在那[那我又在那]种就是心理咨询师那里治疗了大概/p两年的时间，然后是每个星期去一次。,然后我又在那种就是心理咨询师那里治疗了大概两年的时间，然后是每个星期去一次。,然后我又在那种就是心理咨询师那里治疗了大概两年的时间然后是每个星期去一次
8093,0058/D0058_A.txt,637.5,645.28,58,然后主要的活动就是[就是]像这种催眠冥想还有这种发音训练什么的。,然后主要的活动就是像这种催眠冥想还有这种发音训练什么的。,然后主要的活动就是像这种催眠冥想还有这种发音训练什么的
8094,0058/D0058_A.txt,646.98,661.9,58,然后我觉得/p效果呃/i效果不太明显，可能也是因为我那个时候还比较小还不/b是很关注[不是很关注]这个问题。,然后我觉得效果效果不太明显，可能也是因为我那个时候还比较小还不是很关注这个问题。,然后我觉得效果效果不太明显可能也是因为我那个时候还比较小还不是很关注这个问题
8095,0058/D0058_A.txt,663.75,670.52,58,所以就没有怎么去配合去/p治/r疗吧嗯。,所以就没有怎么去配合去治疗吧嗯。,所以就没有怎么去配合去治疗吧嗯
8096,0058/D0058_A.txt,684.62,694.05,58,嗯是我的父母[是我的父父母]陪我去的，是我提出来的，然后我父母陪我去的。,嗯是我的父母陪我去的，是我提出来的，然后我父母陪我去的。,嗯是我的父母陪我去的是我提出来的然后我父母陪我去的
8097,0058/D0058_A.txt,703.16,703.7,58,对。,对。,对
8098,0058/D0058_A.txt,719.73,720.68,58,嗯是的<overlap>。,嗯是的。,嗯是的
8099,0058/D0058_A.txt,760.22,762.56,58,<overlap>好的我会去。,好的我会去。,好的我会去
8100,0058/D0058_A.txt,763.59,765.41,58,了解一下的[的]<overlap>嗯。,了解一下的嗯。,了解一下的嗯
8101,0058/D0058_A.txt,812.03,824.65,58,嗯好的，嗯/i就是我现在/p生活的这种生活的城市在是在这个<居住地>。,嗯好的，就是我现在生活的这种生活的城市在是在这个。,嗯好的就是我现在生活的这种生活的城市在是在这个
8102,0058/D0058_A.txt,824.81,831.45,58,然后我确实是不太喜欢北/b京这个城市。,然后我确实是不太喜欢北京这个城市。,然后我确实是不太喜欢北京这个城市
8103,0058/D0058_A.txt,831.5,838.13,58,因为这个城市的这个生活压力比较大，然后生活节奏也比较快。,因为这个城市的这个生活压力比较大，然后生活节奏也比较快。,因为这个城市的这个生活压力比较大然后生活节奏也比较快
8104,0058/D0058_A.txt,838.33,848.31,58,就是这/r种城市的这种烟火气就是没有什么烟火气。,就是这种城市的这种烟火气就是没有什么烟火气。,就是这种城市的这种烟火气就是没有什么烟火气
8105,0058/D0058_A.txt,848.42,855.71,58,然后也没有什么人情味，然后如果是如果让我选一个城市的话。,然后也没有什么人情味，然后如果是如果让我选一个城市的话。,然后也没有什么人情味然后如果是如果让我选一个城市的话
8106,0058/D0058_A.txt,855.95,868.76,58,我应该是会选择一个靠海的嗯/i呃/i然后气候比较好不会天天下雨然后晴天比较多。,我应该是会选择一个靠海的然后气候比较好不会天天下雨然后晴天比较多。,我应该是会选择一个靠海的然后气候比较好不会天天下雨然后晴天比较多
8107,0058/D0058_A.txt,869.11,878.81,58,就是/p我应该会选择这个[这个]青岛[青/b岛]那一块嗯。,就是我应该会选择这个青岛那一块嗯。,就是我应该会选择这个青岛那一块嗯
8108,0058/D0058_A.txt,880.87,885.61,58,就是嗯/i/p我应该会选择青岛。,就是我应该会选择青岛。,就是我应该会选择青岛
8109,0058/D0058_A.txt,888.94,890.16,58,我去过。,我去过。,我去过
8110,0058/D0058_A.txt,892.72,895.19,58,对<overlap>我挺喜欢的嗯。,对我挺喜欢的嗯。,对我挺喜欢的嗯
8111,0058/D0058_A.txt,905.4,906.71,58,嗯是的。,嗯是的。,嗯是的
8112,0058/D0058_A.txt,909.32,911.27,58,<overlap>很有活力而且<overlap>嗯。,很有活力而且嗯。,很有活力而且嗯
8113,0058/D0058_A.txt,913.22,913.8,58,嗯。,嗯。,嗯
8114,0058/D0058_A.txt,951.17,954.04,58,嗯好的嗯。,嗯好的嗯。,嗯好的嗯
8115,0058/D0058_A.txt,954.29,957.39,58,嗯/i我使[我使]用过一些。,我使用过一些。,我使用过一些
8116,0058/D0058_A.txt,959.07,968.2,58,我使用过的就是比方说这个[这个]手机上输[输]入法的这个语音转文字。,我使用过的就是比方说这个手机上输入法的这个语音转文字。,我使用过的就是比方说这个手机上输入法的这个语音转文字
8117,0058/D0058_A.txt,970.49,982.15,58,还有这个苹果的这个[这个]I O[I O] S系统上这个[这个这个这个这个]叫什么，这个叫语音转文字吧。,还有这个苹果的这个I O S系统上这个叫什么，这个叫语音转文字吧。,还有这个苹果的这个I O S系统上这个叫什么这个叫语音转文字吧
8118,0058/D0058_A.txt,982.34,989.04,58,还有就是比方说这个汽车上的，就是汽车上的那些语音识别。,还有就是比方说这个汽车上的，就是汽车上的那些语音识别。,还有就是比方说这个汽车上的就是汽车上的那些语音识别
8119,0058/D0058_A.txt,989.12,995.63,58,还有就是比方说那个银行的客/p[客]服。,还有就是比方说那个银行的客服。,还有就是比方说那个银行的客服
8120,0058/D0058_A.txt,995.69,1005.55,58,就是现在都是用那种机器人去/p[去]回答用户的那些提问什么的，然后我也用文。,就是现在都是用那种机器人去回答用户的那些提问什么的，然后我也用文。,就是现在都是用那种机器人去回答用户的那些提问什么的然后我也用文
8121,0058/D0058_A.txt,1007.42,1015.51,58,那些机器然后我觉得这个[我觉得这个]。,那些机器然后我觉得这个。,那些机器然后我觉得这个
8122,0058/D0058_A.txt,1017.35,1021.74,58,目前对于这个口吃者的这个。,目前对于这个口吃者的这个。,目前对于这个口吃者的这个
8123,0058/D0058_A.txt,1022.19,1035.43,58,问题主要就是这个我们这些口吃者这个[这个]一个字与一个字之间，一个句子与一个句子之间，这个有时候会停顿时间比较长。,问题主要就是这个我们这些口吃者这个一个字与一个字之间，一个句子与一个句子之间，这个有时候会停顿时间比较长。,问题主要就是这个我们这些口吃者这个一个字与一个字之间一个句子与一个句子之间这个有时候会停顿时间比较长
8124,0058/D0058_A.txt,1035.54,1050.42,58,然后[然后]那些什么语音转文字就[就]会自动识别出，就会自动识别成这个说话停止了，然后就会自动停止。,然后那些什么语音转文字就会自动识别出，就会自动识别成这个说话停止了，然后就会自动停止。,然后那些什么语音转文字就会自动识别出就会自动识别成这个说话停止了然后就会自动停止
8125,0058/D0058_A.txt,1050.8,1057.07,58,还有就是这个语音[语/r音]识别率上面的问题。,还有就是这个语音识别率上面的问题。,还有就是这个语音识别率上面的问题
8126,0058/D0058_A.txt,1057.17,1067.95,58,就是有一些口吃者比如说我嗯/i这个不仅是有口吃而且那个说话不/b是很清晰。,就是有一些口吃者比如说我这个不仅是有口吃而且那个说话不是很清晰。,就是有一些口吃者比如说我这个不仅是有口吃而且那个说话不是很清晰
8127,0058/D0058_A.txt,1069.05,1076.61,58,然后[然后]一些这个语音[语/r音]识别的功能就会识别错误。,然后一些这个语音识别的功能就会识别错误。,然后一些这个语音识别的功能就会识别错误
8128,0058/D0058_A.txt,1076.91,1084.4,58,就会把我说的那些[那些]指令识别成错误的指令。,就会把我说的那些指令识别成错误的指令。,就会把我说的那些指令识别成错误的指令
8129,0058/D0058_A.txt,1085.2,1088.44,58,这个确实特别让我苦恼。,这个确实特别让我苦恼。,这个确实特别让我苦恼
8130,0058/D0058_A.txt,1090.04,1100.54,58,然后就是像是微信等这种语音通话我也[我也]很少去使用。,然后就是像是微信等这种语音通话我也很少去使用。,然后就是像是微信等这种语音通话我也很少去使用
8131,0058/D0058_A.txt,1103.92,1116.65,58,因为这个微信上的这种因为这个微信的这个语音通话的功能感觉设计的嗯/i特别不/b太合理。,因为这个微信上的这种因为这个微信的这个语音通话的功能感觉设计的特别不太合理。,因为这个微信上的这种因为这个微信的这个语音通话的功能感觉设计的特别不太合理
8132,0058/D0058_A.txt,1117.78,1121.11,58,就是非常的不实/p用。,就是非常的不实用。,就是非常的不实用
8133,0058/D0058_A.txt,1124.87,1131.74,58,然后就是我希望就是有一款这个或者说有一个。,然后就是我希望就是有一款这个或者说有一个。,然后就是我希望就是有一款这个或者说有一个
8134,0058/D0058_A.txt,1132.56,1142.21,58,功能能为我们这个口吃者然后去适配一下嗯。,功能能为我们这个口吃者然后去适配一下嗯。,功能能为我们这个口吃者然后去适配一下嗯
8135,0058/D0058_A.txt,1144.48,1145.93,58,好的嗯。,好的嗯。,好的嗯
8136,0058/D0058_A.txt,1173.09,1183.67,58,嗯/i/p就是我说的是那种微信发语音条的那种<overlap>语音通话<overlap>就是我觉得这种。,就是我说的是那种微信发语音条的那种语音通话就是我觉得这种。,就是我说的是那种微信发语音条的那种语音通话就是我觉得这种
8137,0058/D0058_A.txt,1184.62,1191.53,58,这种语音通话的就是如果我作为口吃者我去使用这个功能的话。,这种语音通话的就是如果我作为口吃者我去使用这个功能的话。,这种语音通话的就是如果我作为口吃者我去使用这个功能的话
8138,0058/D0058_A.txt,1193.42,1201.52,58,首/p先就是这一段语音条的，语音条之间它那个空隙会很多然后。,首先就是这一段语音条的，语音条之间它那个空隙会很多然后。,首先就是这一段语音条的语音条之间它那个空隙会很多然后
8139,0058/D0058_A.txt,1203.7,1216.7,58,然后作为那种听/b者然后听起来会非常的不舒服，就是一个字与一个字之间的这种空隙会比较多。,然后作为那种听者然后听起来会非常的不舒服，就是一个字与一个字之间的这种空隙会比较多。,然后作为那种听者然后听起来会非常的不舒服就是一个字与一个字之间的这种空隙会比较多
8140,0058/D0058_A.txt,1216.77,1231.35,58,然后我[然后我]希望就是有一个功能是可以就是那种可以自动去掉这种这个一个字与/r一个字之间[之间]的这种停顿。,然后我希望就是有一个功能是可以就是那种可以自动去掉这种这个一个字与一个字之间的这种停顿。,然后我希望就是有一个功能是可以就是那种可以自动去掉这种这个一个字与一个字之间的这种停顿
8141,0058/D0058_A.txt,1231.97,1239.76,58,然后还有就是像是这种微信的语音条，如果别人发给我，我也不会去听。,然后还有就是像是这种微信的语音条，如果别人发给我，我也不会去听。,然后还有就是像是这种微信的语音条如果别人发给我我也不会去听
8142,0058/D0058_A.txt,1239.84,1248.41,58,就是我会转换成文/b字去看他说/r的是什么话嗯。,就是我会转换成文字去看他说的是什么话嗯。,就是我会转换成文字去看他说的是什么话嗯
8143,0058/D0058_A.txt,1270.08,1271.28,58,嗯是的。,嗯是的。,嗯是的
8144,0058/D0058_A.txt,1282.29,1283.52,58,嗯。,嗯。,嗯
8145,0058/D0058_A.txt,1285.54,1290.26,58,我/p嗯/i我目前没有问题嗯。,我我目前没有问题嗯。,我我目前没有问题嗯
8146,0059/D0059_A.txt,64.61,70.25,59,啊，<overlap>啊那个是我是叫[叫/r]<姓名>。,啊，啊那个是我是叫。,啊啊那个是我是叫
8147,0059/D0059_A.txt,70.7,80.19,59,呃/i我是那个是/r目前还是一名学[学]生，呃/i就/r[就]读于是国内的某呃/i那个某高校。,我是那个是目前还是一名学生，就读于是国内的某那个某高校。,我是那个是目前还是一名学生就读于是国内的某那个某高校
8148,0059/D0059_A.txt,80.22,87.61,59,*那个目前是嗯/i[嗯/i嗯/i]那个目前是硕/b/p士二年级。,*那个目前是那个目前是硕士二年级。,*那个目前是那个目前是硕士二年级
8149,0059/D0059_A.txt,89.79,92.81,59,呃/i那个然后专业的话是那个电气工程。,那个然后专业的话是那个电气工程。,那个然后专业的话是那个电气工程
8150,0059/D0059_A.txt,96.31,103.39,59,呃/i那然后[呃/i那然后]是我的爱好的话平时就爱好*可能有打篮球还有是唱/r歌。,那然后是我的爱好的话平时就爱好*可能有打篮球还有是唱歌。,那然后是我的爱好的话平时就爱好*可能有打篮球还有是唱歌
8151,0059/D0059_A.txt,107.42,109.0,59,呃/i/p。,。,
8152,0059/D0059_A.txt,110.8,114.2,59,哦对那个目前[那个目前]是<年龄>岁。,哦对那个目前是岁。,哦对那个目前是岁
8153,0059/D0059_A.txt,115.53,118.08,59,二十三岁这个是我的那个是[是]一些。,二十三岁这个是我的那个是一些。,二十三岁这个是我的那个是一些
