,file_name,gt_transcriptions,total_stutter
1251,7067-76048-0059.csv,an immense organization of mature stutter common sense healthy and secure gathering knowledge and power for creative adventures as yet to be on the dreaming,4
1252,7067-76048-0012.csv,stutter her imagination glowed in her eyes and warm her voice i believe what you say is possible stutter if people there i'm tired of following little motives that are like flames that go out when you get to them,7
1253,7067-76048-0060.csv,and replaceable structures indeed both of these two people found themselves thinking in this fashion with an unwanted courage and freedom because the other one had been disposed to think in this fashion before,0
1254,7067-76048-0020.csv,i've been talkin of this sort of stutter with my friend dr. martineau and i've been thinking stutter well as talking that perhaps is why i'm so clear and positive i don't complain that you are stutter clear and positive i've been coming along the same way,12
1255,7067-76048-0056.csv,but also it was true that they had not crystallized out into richmond's mind before his talks with dr. martineau the idea of a new way to necessarily carries with it the idea of fresh rules of conduct and of different relationships between human beings,0
1256,7067-76048-0030.csv,you will find my father extremely difficult but some stutter of our younger stutter would love it and she went on there are american women who love it to wear stutter padded we're kept out of things we all replaced,10
1257,7067-76048-0015.csv,sensible little piggy wiggies we stutter a right to life and happiness first set to richmond as much right as a pig has the food but whether we get life and happiness or fail to get them we human beings,5
1258,7067-76048-0028.csv,they have gone on to stutter talk of her father and of the types of men who controlled international business she had had plenty of opportunities for observation in their homes and her own,4
1259,7067-76048-0058.csv,what are stutter we to do with such types as father and to fall into an idiom that assumed stutter a joint enterprise they had agreed by a tacit consent to a common conception of the world they desired as a world scientifically ordered,6
1260,7067-76048-0031.csv,we don't get enough to stutter we're suspenders and wasters not always from choice while these fathers and brothers and stutter husbands of our play a stutter boat with the fuel and power and life and hope of the world as though it was a game of poker,11
1261,7067-76048-0014.csv,pride ourselves upon stutter our freedom from the scene of presumption not quite that well how do you put stutter we are afraid she said it's too stutter fast we want bright little eyes of our own,11
1262,7067-76048-0022.csv,devoted to his work and his writing a book which has stutter saturated him and these ideas only two nights stutter ago we stood here and talked about it the psychology of a new stutter wage the world he believed is entering upon a new phase and its history,11
1263,7067-76048-0027.csv,but stutter father as distinguished from managing him she reviewed some stutter private in the music memories he is stutter a most intractable man section 3,11
1264,7067-76048-0057.csv,and stutter it throws those who talk about it into the companionship of a common enterprise tomorrow the new age will stutter be here no doubt but today it is the hope and adventure of only a few stutter beings so that it was natural for miss cremant answer richmond to ask,13
1265,7067-76048-0026.csv,incidentally you smiled i want stutter to get a lasso over the neck of that very forcible and stutter person your father i am doing my best to help lay the foundation of a scientific stutter world controller fuel production and distribution,12
1266,7067-76048-0010.csv,that it would be possible to take this confused old world and reshape it said it marching towards that new world of yours 250 million fully developed beautiful and happy people why not,0
1267,7067-76048-0034.csv,the richmond recalled that stutter speech now as he returned from salisbury station stutter to the old george after his farewell to martineau he recalled to the stutter soft firmness of her profile and the delicate lineup for lifted chin,11
1268,7067-76048-0009.csv,the richmond stutter and miss tramonte had walked around the old circunvalacion together but belinda seifert head straight stutter away from them professing an interest in flowers,6
1269,7067-76048-0008.csv,do i have a use-by clamoring to the top of it and sliding on a little behinds down it smooth and sloping side admits much mirthful squealing,0
1270,7067-76048-0018.csv,i do not know why it should be so but i am compelled by something in my nature to want to serve this idea of a new age for mankind i wanted that my culminating what i want the world in order,0
1271,7067-76048-0021.csv,stutter it's refreshing to meet you i found it refreshing to meet martineau between do conscience about dr. martineau turn to serve richmond into a new channel he's a most interesting but he said rather shy in some respects,3
1272,7067-76048-0037.csv,the passion was a thing stutter men and women fell back upon when they had nothing stutter in common when they thought in the pleasantest harmony and every remarks seem to weave a stutter fresh thread of common interest then it wasn't so necessary it might happen,11
1273,7067-76048-0001.csv,now sir please set the guard respectfully but firmly stutter and dr. martineau got in the richmond walk stutter thoughtfully down the stutter platform towards the exit what else could i do he asked aloud to nobody in particular,9
1274,7067-76048-0017.csv,we have been made an stutter exception of and got our rations the big thing confronts us still,2
1275,7067-76047-0010.csv,stutter i'm twice her age we are a party of four there are conventions stutter there are considerations i want you really my dear martin 000 / doing all stutter this side of this very pleasant little enlargement of our interests,8
1276,7067-76047-0024.csv,her manner with missy stutter an excellent manager from is seaford by the pipe isn't the sort of stutter mana any one acquires in a day off of one person stutter only she is a very sure lauren commanding young woman so richmond nodded,11
1277,7067-76047-0012.csv,there were some moments of stutter silence i am really very sorry to find myself in this dilemma since the richmond with stutter a note of genuine regret in his voice he does not with the stutter lemon so dr. martineau with the corresponding loss of asperity,9
1278,7067-76047-0035.csv,and something more than that what it stutter is i don't know the war has turned stutter ugly face to her she has seen death and suffering and ruin perhaps she has seen people she knew killed perhaps the man has been killed,8
1279,7067-76047-0005.csv,the richmond said nothing it may help you to see this a fan from a slightly different angle if i tell you that twice today miss seafood has asked me if you were a married man and of course you told her i was,0
1280,7067-76047-0029.csv,he had the flattery of an extremely uncritical in an exacting admiration that is the sort of thing that gratifies a silly woman extremely miss cremant is not silly,0
1281,7067-76047-0027.csv,talked about but not in a harmful way i'd rather ball stutter up to the time when america came into stutter wall theoretically she had a tremendously good time i think this must be near the stutter truth of a biography sets richmond,12
1282,7067-76047-0016.csv,an stutter honor than they have ever been before it matters of property economics and public conduct it will probably be just stutter the reverse then there will be much more collective control in much more insistence legal insistence upon individual responsibility,8
1283,7067-76047-0006.csv,on the second occasion so richmond stutter smile again frank lee said the doctor this adventure is altogether uncongenial to me it is the sort of thing that has never happened in my life this highway coupling,3
1284,7067-76047-0039.csv,i see a lot more stutter than that you don't know what an advantage it is to be as stutter i am rather cold and unresponsive to women and unattractive and negligible negligible stutter the exact word to them you can't look at a woman for 5 minutes,12
1285,7067-76047-0019.csv,man fall very stutter serious consequences indeed with which i for one do stutter not wish to be involved so richmond upon the hearthrug had a curious feeling that he was stutter back in the headmaster's study at caxton,7
1286,7067-76047-0043.csv,grotesquely stutter happen he said she knows nothing of multan leads you must remember that and then he added if she and you fall in love,2
1287,7067-76047-0038.csv,she sees stutter history as you see it and i see it she is a very grown-up young woman it's just that since stutter it's just that if you see as much and miss grimaldos all that why don't you want to come on with us you see the interest of us,9
1288,7067-76047-0045.csv,really he said this is preposterous you stutter talk of falling in love as though it stutter was impossible for a man and woman to be deeply interested in each other without that and the gulf in the stutter ages and i'll quality,9
1289,7067-76047-0034.csv,josh educational stutter experience and very profound mental disturbance stutter there have been love experiences experiences that were stutter something more than the treats and detentions and proposals that made up her life when she was sheltered over that,10
1290,7067-76047-0040.csv,seems to imply necessarily a certain imaginative fixity stutter mistreatment has stutter an impulsive and adventurous character and as i have been saying she was a spoiled child with no discipline,5
1291,7067-76047-0036.csv,all she has met with cowardice or cruelty or stutter treachery what she didn't expect it she is being shocked out of the first confidence of youth she has ceased to take the world for granted it hasn't broken her but it has matured her,4
1292,7067-76047-0042.csv,you i say are also at loose ends can you stutter deny it my dear sir don't we both know that stutter ever since we left london you have stutter ready to fall in love with any pretty thing in petticoats that seems to promise you three up off of kindness,12
1293,7067-76047-0017.csv,but we are not living in a new age yet we are living in the patched-up ruins of a very old one and you if you would forgive me all living in the patched-up remains of a life that had already had its complications,0
1294,7067-76047-0022.csv,now i guess this miss vermont has had no mother since she was quite liquor y'all guesses dr apt to be pretty good so it's a richmond you know that she has told me as much,0
1295,7067-76047-0044.csv,as the phrase stutter what is to follow there was stutter a pause the richmond looked at his toes for a moment or so as if he took stutter counsel with them and then decided to take offense,12
1296,7067-76047-0020.csv,and stutter in many ways interesting i've been watching her i have not been favored with very much of stutter her attention but that fact has enabled me to see her in profile,5
1297,7067-76047-0049.csv,that's moved stutter over the extreme harshness their separation and there was very little more to be said well stutter since the richmond in conclusion i am very sorry indeed martineau,5
1298,7067-76047-0004.csv,from stutter amity had a wild hope that his companion would agree and then he perceived that the doctors silence meant only stutter the preparation of an ultimatum i object to miss vermont stutter have that side of the thing more than i do to miss aoife,8
1299,7067-76047-0015.csv,but not a gentleman wish to stutter off with a harsh and bear decision when the new wages here so it's a richmond then surely a friendship between a man and a woman will not be subjected to the the inconvenience is your present code would set about it,5
1300,7067-76047-0037.csv,that stutter i think is why history has become real to her which so attracts you when her history for her has ceased stutter to be a fabric of picturesque instance it is stutter the study of a tragic struggle that still goes on,8
1301,7067-76047-0033.csv,you would find stutter that life was worthwhile to suck people in a way that made the old mary entertainment center amusement of her life stutter and monstrous silly waste of time with a stutter facility of her sex she would pick up from one of them the idea that made life with wild for him,10
1302,7067-76047-0003.csv,she couldn't for example stutter left behind with luggage in san tan by train stutter do not know if you realize how the land lies in that quote him he needs only a word to miss bro mom. there was no immediate reply,10
1303,7067-76047-0023.csv,well she impressed me as having the air of stutter a girl who has had to solve many problems for which stutter the normal mother provides a ready-made solutions that is stutter how i inferred that there was no mother i don't think there has been any stepmother,9
1304,7067-76047-0047.csv,is it never to be friendship and companionship between men and women without passion you out to know you even better than i do that there is not for such people as you to anyhow,0
1305,7067-76047-0031.csv,i thought she had already read and thought rather more than most young women in her position before she was 20 i guess she was already looking for something more interesting in the way of men that are rich admirer with an automobile full of presents those who seek find,0
1306,7067-76047-0018.csv,this young lady whose charm and cleverness i stutter admit behaves as stutter if the new age were already here well that may be a very dangerous mistake both for her and stutter for you this a fair if it goes on for a few days more,11
1307,7067-76047-0002.csv,and with his stutter lower lip and considered we might drop belinda he suggested turning to his friend and speaking stutter low confidential tones she is quite a manageable person quite,8
1308,7067-76047-0000.csv,after 24 eventful hours our two students of human motives stutter found themselves together again by the fireplace and the old george smoking-room they had resumed their overnight conversation in a state of considerable tension,3
1309,7067-76047-0009.csv,she doesn't strike you does she has an undignified or stutter helpless human being stutter her manners suggests a person of considerable self-control stutter and knowing less of me than you do she probably regards me as almost as safe as a maiden aunt say,8
1310,7067-76047-0011.csv,am i stutter said dr. martineau and brought the scrutinizing iii to barrel answer richmond space i want to go on stutter talking to miss cremant for a day or stutter so so richmond admitted then she'll prefer to leave your party,9
1311,7067-76047-0041.csv,you also are a person of high intelligence and defective controls she is very much at loose ends you on account of the illness of that rather forgotten lady miss martin lead,0
1312,7067-76047-0028.csv,i mean that she was surrounded by a retinue of men who wanted to marry her all who behaved as though they wanted to marry her or who made her happiness and her gratifications and her condescensions seemed a matter of very great importance to them,0
1313,7067-76047-0032.csv,what do you think she found what would a rich girls find out there in america i don't know i haven't the material to guess with in london a girl might find a considerable variety of active interesting men rising politicians university men of distinction,0
1314,7067-76047-0014.csv,i shall be sorry all the same stutter i could have wished so the doctor that these ladies had happened stutter little later the matter was settled nothing more of a practical nature remains to be said,9
1315,7067-76047-0025.csv,i suppose stutter her father adores and neglects her and whatever she has wanted a companion stutter or governess butchered the thing has been done these business americans i am told neglect their women kind give them money and power let them loose on the world,8
1316,7067-76047-0046.csv,from the psychologist of a new age i find this amazing all men and women to go on forever separated by this possibility in the to hardly communicating and yet interpenetrating wells,0
1317,7067-76047-0048.csv,and at present the stutter world is not prepared to tolerate friendship and companionship with that accompaniment that is stutter the core of this situation pause fell between the two gentlemen,4
1318,7067-76047-0030.csv,probably bought her more than she realized do anyone stutter too intelligent to be steadily excited by buying things and wearing stutter and dancing stutter and playing games and going to places of entertainment and being given flowers sweets jewelry,11
1319,7067-76047-0007.csv,don't you think said so richmond that you are attaching rather too much what shall i say romantic flirtatious meaning to this affair,0
1320,7067-76047-0026.csv,it is a sort of moral laziness stutter as affection still i suppose custom and tradition kept this girl in stutter her place and she was petted honored amused,8
1321,7067-76047-0013.csv,i grant you we discover we differ upon stutter a question of taste and convenience but before i suggested stutter this trip i had intended to spend a little time with my stutter friends are kind of latter i bournemouth nothing simpler than to go to him now,10
1322,7067-76047-0001.csv,abroad in the original thinker as you stutter salt is one-nighter rash in considered action quite another stutter above all if i spend another day in or near stutter the company of miss,14
1323,7067-76047-0008.csv,but isn't your attitude rather unfair i'm just stutter almost insulting to dismiss graham out after stutter she's a young lady a very good social position indeed,10
1324,7067-76047-0021.csv,miss seafair is a fairly stutter crude mixture of stutter frankness and sincerity and self-explanatory egotism and i stutter have been able to disregard a considerable amount of the conversation she is addressed to me,9
1325,6925-80680-0004.csv,so the king called the two soldiers who were on guard outside and put the stutter question to them but whilst stutter the dispute was going on the king and queen had got so excited and talk so loud that the guards stutter heard nearly all they said and one man observes to the other,12
1326,6925-80680-0018.csv,presently as he made his way through a thicket he saw a stutter pigeon which he thought would make stutter good dinner so he fired a pellet at it from his galal but missed the pigeon which fluttered away with a startled clatter at the same instant he heard a great climber from the island of the thickest,7
1327,6925-80680-0027.csv,soon after stutter this on a dark and stormy night when the river road beneath the palace walls the sound stutter a woman weeping and wailing was heard above the storm the king ordered a servant to go and see what was the matter but the servant falling on his knees and terror,7
1328,6925-80680-0048.csv,and inquired of everyone where stutter the finest jewels would it be got but though he sought night and day he never found one to compare with the anklet at last only a week remained and he was in sore difficulty when he remembered the fairy of the forest,4
1329,6925-80680-0043.csv,walking stutter grandly about with your treasure tied around her ankle she heard the starling say to the parrot,4
1330,6925-80680-0026.csv,and promised that you should enter his bodyguard on the condition that he would undertake any service which was especially difficult or dangerous this is just what i merely wanted and he agreed to do whatever the king might wish,0
1331,6925-80680-0045.csv,why doesn't she wear two stutter of them instead of going about with one leg of dawn than the stutter other empty when the princess heard this she burst into tears and sending for her father,6
1332,6925-80680-0075.csv,who thought they had as good a stutter as anyone else to gain both the throne and the princess as soon as the king was seeded he called stutter upon an usher to summon the first claimant but just then a farmer who stutter in front of the crowd cried out that he had a petition to offer,14
1333,6925-80680-0078.csv,no your majesty answer the farmer i stutter would only remind your majesty that there are plenty of jackals gathered today to try and claim your daughter and kingdom every city has sent them and they wait hungry and eager but do not owe king mistake or pretend again,4
1334,6925-80680-0013.csv,years passed without a sign from the king his wife might have stutter been dead for all he seems to care though the queen still live with stutter the farmer and the little prince had by this time grown up into a strong handsome and healthy youth out in the forest a scene far from the world,6
1335,6925-80680-0069.csv,stutter how do you think our princess is looking now a very fine no doubt crumbled stutter parrot but what is the use of dressing up like that for stutter oneself only she ought to have a husband why doesn't she marry the man who got her all these splendid things,11
1336,6925-80680-0081.csv,then the stutter told the king and his ministers how he had rescue the queen and brought up stutter amir ali and he fetched the old queen herself whom he had left outside at the stutter side of her the king was filled with shame and self-reproach and wished he could have lived his life over again,11
1337,6925-80680-0041.csv,tommy riley himself was astonished for kids took the anklet into his pocket in the dark and have not looked at it since the king was delighted that it's beauty and having praised and rewarded i'm very relieved he gave the anklet to his daughter a proud and spoiled princess,0
1338,6925-80680-0000.csv,one hot night in hindustan a king and queen lay awake in the palace in the midst of the city every now and then a faint air blew through the lattice and they hope they were going to sleep but they never did presently they became more broad awake than ever,0
1339,6925-80680-0083.csv,there is only one stutter i will marry said he and this time the maiden did not run away but agreed to be his wife stutter so the two were married without delay stutter live long and raines happily as for the old woman whose picture i me riley had broken,13
1340,6925-80680-0022.csv,i'm your ally could think of no excuse by which to bring her back and so stutter with a heavy heart he made stutter his salutation and bathed the old woman farewell but when he have gone a little way she called stutter after him if ever you're in trouble or danger,9
1341,6925-80680-0036.csv,i merely thought that her voice sounded rather eager,0
1342,6925-80680-0085.csv,she smiles at him and says is it the tiger then or the jackal,0
1343,6925-80680-0055.csv,and he saw each turn in the water in the shining gems stutter his heart took courage very soon there were plenty of jewels in the cauldron and he quickly changed the ones place to separate foot against the wound and immediately the two parts became one as before,2
1344,6925-80680-0047.csv,or stutter he should be hanged for the princess would certainly die of disappointment for stutter amy riley was greatly troubled at the king's command but he thought to himself that he had stutter any rate of months in which delays planned he left the palace at once,13
1345,6925-80680-0030.csv,but he made his way down to the ford under the palace walls and stepped into the flooded water inch by inch and foot by foot he fought his way across now nearly swept off his feet by some sudden swirler eddie now narrowly escaping,0
1346,6925-80680-0034.csv,but a stutter horrid kind of witch who really lived in which land that had no business on earth if ever a man straight into which land the ogris is used to eat him up and this old witch thought she would like to catch a man for supper,3
1347,6925-80680-0080.csv,growing pale as he stutter in prison replied the farmer if your majesty will clear this court of the jackals stutter i will explain clear the court commanded the king and the very unwillingly the visitors left the palace now,7
1348,6925-80680-0035.csv,in hopes that someone out of pity might come to her rescue so stutter when i me riley question her she replied kind of sir it is my poor son who hangs up on that gallows helps me to get him down and i will bless you forever,3
1349,6925-80680-0001.csv,at the sound of a howler outside the palace listen stutter to that tiger remarked the king tiger reply stutter the queen how should there be a tiger inside the city it was only a jackal i tell you it was a tiger said the king and i tell you that you were dreaming,4
1350,6925-80680-0028.csv,beg that he might not be sent on such an errand particularly on a night so wild when the evil spirits and witches were sure to be abroad indeed so frightened was he that the king was very kind-hearted bait another to go in his stead,0
1351,6925-80680-0016.csv,a big brass pot to hold water a few pieces of silver,0
1352,6925-80680-0060.csv,she looks more than ever like the washer woman's daughter dressed stutter up stutter poor princess she wept and stormed and raved until she made herself quite hill,7
1353,6925-80680-0079.csv,to mistake the howl of a jackal for the hunting cry of a stutter tiger the king turn first stutter red and then pale there is stutter continue the farmer a royal tiger bread in the forest who has the first and only true claim to your throne where,9
1354,6925-80680-0072.csv,amir ali about low and answered that he had stutter done and would do the king all the service that lay in his power save only this one stutter thing the king who considered his daughter's hand a prize for any man flew into a passion stutter the princess was more furious still,10
1355,6925-80680-0003.csv,will call the guard and ask and if it was a jackal i'll leave this kingdom to you and go away and if it was a tiger then you shall go and i will marry a new wife as you like the queen there isn't any doubt which it was,0
1356,6925-80680-0070.csv,then the princess sent for her father and told him that she wished to marry me riley,0
1357,6925-80680-0042.csv,now in the women's apartments in the palace there hung two cages in one of which was a parrot and in the other starling and these two birds could talk as well as human beings they were both pets of the princess who always fed them herself and the next day as she was,0
1358,6925-80680-0006.csv,the stutter king made no remark but sent for a palanquin and ordered the queen to be placed in it building the forbearers of the palanquin to take stutter her a long way off into the forest and they're leave her in spite of her tears she was forced to obey,6
1359,6925-80680-0046.csv,or she would die of shame so the king sent for amir ali,0
1360,6925-80680-0025.csv,the king said he had plenty of servants and wanted no more,0
1361,6925-80680-0017.csv,many a weary mile he stutter tramped day after day until one morning he saw before him just such a forest is that in which he had been born and bred and he stepped joyfully into it like one who goes to meet an old friend,2
1362,6925-80680-0056.csv,then the maiden open her eyes spring to stutter her feet and drawing her veil about her ran into the hut and would not come out or speak to him anymore,2
1363,6925-80680-0066.csv,then the head and hands were joined on to the body and left neither sign stutter nor scar stutter of gratitude amir ali tried to speak to her but she ran into the house and would not come back and he was forced to leave for,8
1364,6925-80680-0007.csv,and way the bears went for three days and three nights until it came to a dense wood,0
1365,6925-80680-0019.csv,and on reaching the spot he found an stutter ugly old woman streaming wet and crying loudly as she lifted from her head,2
1366,6925-80680-0050.csv,then there appeared in the doorway the beautiful girl stutter he had seen before whom in all his wanderings he stutter had never forgotten what is the matter she asked in a voice so soft that he listens like one struck dumb,8
1367,6925-80680-0063.csv,once more than beautiful maiden appeared at his summons and asked what he wanted,0
1368,6925-80680-0033.csv,or of the roaring river as for ghosts and witches stutter they had never troubled him so he walked up towards the gallows were crouched the figure stutter the woman what ails you if stutter you said now the woman was not really a woman that all,11
1369,6925-80680-0064.csv,and forehead her words turn damier stutter i leave pale with horror but she reminded him stutter no harm had come to her before and it lasts he consented to do is she bade him,8
1370,6925-80680-0008.csv,and started home again another queen thought to herself stutter that the king could not mean to stutter her away for good and that as soon as you've got over his fit of temper he would summon stutter her back so she stayed quite still for a long time listening with all her ears for approaching footsteps,11
1371,6925-80680-0059.csv,and it never recovered his temper until after lunch she's got stutter all of her beauty at one end of her now if she had a few of those find you guys around her neck and wrist she would look better but now to my mind,4
1372,6925-80680-0012.csv,and when she had told her story the farmer called his wife who let her to their house and gave her food to eat and a bed to lie on and in the farm a few days later a little prince was born and by his mother's wish named amir ali,0
1373,6925-80680-0002.csv,if you thought it was anything but a jackal answer the queen i say it was a tiger cry the king don't contradict me nunsense nectar queen it was a jackal and the dispute was so warm that the king said it lasts very well,0
1374,6925-80680-0082.csv,and stutter not have mary the mother of the proud princess who caused them endless trouble until her death my day stutter is past said he and he gave up his crown to his son amir ali stutter who went once more called to the forest fairy to provide him with a queen to share his throne,8
1375,6925-80680-0068.csv,the very next morning she put on all her finery and stutter thought that now at least that disagreeable parrot could find no fault stutter with her appearance and she listened to eagerly when she heard the starting say,6
1376,6925-80680-0009.csv,but heard nun after a while she grew nervous for she was all alone and put her head out of the palanquin and looked about her day was just breaking and birds and insects were beginning to stir,0
1377,6925-80680-0062.csv,and again i'm usually spent nearly stutter the whole month searching for the jewels but all in vain at length he made his way to the hut in the stutter and student cried very of the forest fairy of the stutter forest help me,11
1378,6925-80680-0020.csv,the old woman's face brightened she showed stutter him where to seek the water and when he returned stutter a few minutes later with his pot filled to the brim she'd let the way without a word that he followed in a short while stutter they came to a hut in the forest,8
1379,6925-80680-0005.csv,mind you declare that the king is right it stutter certainly was a jackal but if we say so the king stutter will probably not keep his word about going away and we shall get into trouble so we had better take his side to this the other agreed,6
1380,6925-80680-0053.csv,and i shall become quite well again as before at first,0
1381,6925-80680-0039.csv,and with a yellow pain and anger she banished into the darkness i'm your ally then sat down to collect himself a little and felt upon the ground by his side and anklet but it evidently falling off the old witch's foot,0
1382,6925-80680-0084.csv,she was the forest maidens fairy stutter godmother and when she was no longer needed stutter look after the girl she gladly return to fairyland the stutter king has never been heard to contradict his wife anymore if he even looks as if it does not agree with her,14
1383,6925-80680-0051.csv,then he told her his story and she went within the cottage and came back with two wands and a pot of boiling water the two ones you planted in the ground about 6 feet apart and then turn it to him she said,0
1384,6925-80680-0061.csv,and then she declared stutter to a father that unless she had bracelets and necklace to match the anklets she would die again the stutter sent for amir ali and ordered him to get a necklace and bracelets to match those anklets within a month or be put to a cruel death,9
1385,6925-80680-0031.csv,being caught in the branches of something floating tree that came tossing and swinging down the stream at length he emerged panting and dripping wet on the other side close by the banks to the gallows and on the gallows hung the body of some evildoer,0
1386,6925-80680-0010.csv,but although the stutter queen's eyes wandered in all directions there was no sign of any human being then her spirit gave way and she began to cry it so happened that close to the spot where the queen's palanquin had been set down there dwelt a man who had a tiny farm in the midst of the forest,3
1387,6925-80680-0071.csv,so the stutter sent for me riley and told him that within a month he proposed to do him the honor of marrying him to the princess and making him heir stutter to the throne on hearing this speech,7
1388,6925-80680-0067.csv,when on the day appointed amirali stutter produced the necklace and bracelets stutter each more beautiful and priceless than the last the kings astonishment knew no stutter bounds and as for his daughter she was nearly mad with joy,7
1389,6925-80680-0049.csv,therefore it away he went and stutter after a day's traveling he reached the cottage in the forest and standing where he had stood when the stutter old woman called to him he cried stutter very of the forest fairy of the forest help me help me,8
1390,6925-80680-0065.csv,from her severed hands and head there fell into the cauldron stutter bracelets and chains of rubies and diamonds,2
1391,6925-80680-0076.csv,well hasten stutter then said the king i have no time to waste your majesty said the farmer has now lived and administer justice long in the city,4
1392,6925-80680-0023.csv,come to where you now stand and cry fairy of the forest fairy of the forest help me now and i will listen to you the prince thanked her and continued his journey but he thought little of the old woman saying and much of the lovely damsel,0
1393,6925-80680-0014.csv,very few ever came stutter near them and the prince was continually begging his mother in the farmer to be allowed to go away and seek adventures and to stutter make his own living but she in the wise farmer always counseled him to wait until,5
1394,6925-80680-0057.csv,but three rare and beautiful anklets stutter and these he duly presented to the king on the very day stutter the month of grace was over the king embraced him warmly and made him rich gifts and the next stutter day the vain princess put two ankles on each foot,12
1395,6925-80680-0024.csv,shortly afterwards he arrived at a city and as he was now in great straits,0
1396,6925-80680-0021.csv,and as they drew near it stutter ali be held in the doorway the loveliest damsel his eyes at ever looked stutter on at the side of a stranger she drew her veil about stutter and stepped into the hut and much as he wish to see her again,13
1397,6925-80680-0054.csv,at length she persuaded him to do her bidding he nearly stutter fainted himself with horror when he found that after the cruel blow which lobster put off she lay as one lifeless but he held the severed foot over the cauldron and has drops of blood fell from it,2
1398,6925-80680-0044.csv,that was the parrots name how do you think the princess looks in her new jewel think snap the parrot who is crossed because they hadn't given him his bath that morning i think she looks like a washer woman's daughter with one shoe on and the other off,0
1399,6925-80680-0052.csv,and hold it over the cauldron and every drop of blood that falls stutter from it into the water will become a juul next stutter you must change the ones so that the one stutter that stood at my head is at my feet and they wanted my feet stands at my head and place the seven foot against the wound and it will heal,8
1400,6925-80680-0015.csv,at last when he was stutter 18 years of age they had not the heart to forbid him any longer,2
1401,6925-80680-0032.csv,wells from the foot of it came the sound of sobbing that the king had heard,0
1402,6925-80680-0037.csv,and been so that the old woman could climb around to his back stutter which she did very nimble you then suddenly he felt a noose slipped over his neck,4
1403,6925-80680-0038.csv,but i merely gave a sweep up words with his sharp sword to cut the rope that she'd slipped around his neck,0
1404,6925-80680-0029.csv,but each one showed stutter same strange fear then amir ali stutter stepped forward this is my due to your majesty he said i will go the king nodded and off he went the night with his dark as pitch,8
1405,6925-80680-0011.csv,where he and his wife lived alone far from any neighbors as it was hot weather the farmer had been sleeping on the flat roof of his house but was awakened by the sound of weeping he jumped up and ran downstairs as fast as he could and into the forest towards the place the sound came from,0
1406,6925-80680-0058.csv,and strut it up and down in them admiring herself in the mirror is that line the room,0
1407,6925-80680-0077.csv,whilst jackals hunt in every place where there is something to be picked up,0
1408,6925-80680-0040.csv,and as the storm had by this time passed over he made his way back to the palace when he had finished his story he took the anklet out of his pocket and handed it to the king who like everyone else was amazed at the glory of the jewels which composed it indeed,0
1409,6925-80680-0073.csv,i'm your ally was instantly thrown into the most dismal prison that they could stutter find an order to be kept stutter there until the king had time to think in what way he should be put stutter to death mean while the king determined that the princess caught in any case to be married without delay,9
1410,6925-80680-0074.csv,so he sent forth harold's throughout the neighboring countries stutter proclaiming that on a certain day any person fitted for a bridegroom and stutter heir to the throne should present himself at the palace when the day came all stutter the court were gathered together and a great crowd assembled of men young and old,9
1411,6437-66173-0044.csv,stutter nutter as the recognized professional warrior of our family could not consistently take me to stutter task for fighting conway nor was he disposed to do so,9
1412,6437-66173-0043.csv,produced an stutter of which miss abigail declared she had never seen the like accepting on the face of a chinese idol she hustled me unceremonious lee into the presence of my grandfather in the sitting room,5
1413,6437-66173-0042.csv,miss abigail stutter opening the front door started back at my hilarious appearance i tried to smile upon us weekly but the smile rippling over my swollen cheek and dying away like a spent wave on my nose,3
1414,6437-66173-0041.csv,well it stutter can't be helped now i reflected as the monkey said stutter when he fell out of the coconut tree added charlie martin trying stutter to make me laugh it was early candlelight when we reach the house,9
1415,6437-66173-0040.csv,shouldn't wonder no he didn't broken atoms or he would have stopped it short meter,0
1416,6437-66173-0039.csv,did you see mr. grimshaw looking out of the recitation room window just as we left the yard no was he though i'm sure of it,0
1417,6437-66173-0038.csv,i couldn't help saying to myself if this is victory stutter how about that other fellow tom said harry blake hesitating well,2
1418,6437-66173-0037.csv,i felt that i was not only stutter my nose but following it so closely that i was in some danger stutter of treading on it i seem to stutter have nose enough for the whole party my left cheek also was puffed out like a dumpling,10
1419,6437-66173-0036.csv,escorted by two or three of the school fellows i walked stutter home through the pleasant autumn twilight stutter battered but triumphant as i went along my cap stutter on one side to keep the chilly air from my eye,10
1420,6437-66173-0035.csv,the gentle soul had stood throughout the contest with stutter his face turned to the fence suffering untold agony,3
1421,6437-66173-0034.csv,convinced of my stutter i accepted his congratulations with those of stutter the other boys blandly and blindly i remember that benny wallace wanted to give me his silver pencil case,9
1422,6437-66173-0033.csv,stutter when conway retired from the field as phil adam stepped up to shake hands stutter with me he received a telling blow in the stomach for all the fight was not out stutter of me yet and i mistook him for a new adversary,8
1423,6437-66173-0032.csv,fight it out and don't give in stutter while you can stand and see and don't give in when you can't see for i could stand very little and see not at all having pummeled the school pump for the last 20 seconds,3
1424,6437-66173-0031.csv,it's quite right and justifiable if done for me simple aversion to physical pain and danger but don't say no because you fear a licking and say or think it's because you fear god for that neither christian nor honest and if you do fight,0
1425,6437-66173-0030.csv,that you have to say yes or no stutter a challenge to fight say no if you can only take care of stutter you make it plain to yourself why stutter you say no it's a proof of the highest courage is done from true christian motives,11
1426,6437-66173-0021.csv,is your man ready has to fill stutter adams addressing rogers ready keep your back to the gate time,4
