Filename,TunedTranscription
8468-286673-0012.flac,who lags behind and wants the others to wait for him who that makes him missus share of good things and then he is quite certain to be cross and think it is somebody else's fault the slow little turtle felt the ten brothers and sisters on his right side looking at him out of their left eyes
8468-286673-0013.flac,and the nine brothers and sisters on his left side looking at him out of their right eyes he drew in his head and his tail and his legs until all they could see was his rounded upper shell his shell side walls and the yellow edge of his flat lower shell
8468-286673-0014.flac,i did hope said the mother turtle that i might have one family without such a child in it i cannot help loving even a slow child who is cross if he is hatched from one of my eggs yet it makes me sad very very sad
8468-286673-0015.flac,and you she added turning to his brothers and sisters must be patient with him we shall not have him with us long
8468-286673-0016.flac,i remember so well my first slow child and how he she began to cry and since she could not easily get her four feet to her eyes she sprawled to the pond and swam off with only her head and a little lever upper shell showing above the water
8468-286673-0017.flac,the slow little turtle was really frightened by what his mother had said and for a few days he tried to keep up with the others nothing happened to him and so he grew careless and made people wait for him just because he was not quite ready to go with them
8468-286673-0018.flac,or because he wanted to do this or look at that or talk to some other person he was a very trying little turtle yet his mother loved him and did not like it when the rest called him a land tortoise it is all right you know to be a land tortoise when your father and mother are landortesses
8468-286673-0019.flac,and these cousins of the turtles look so much like them that some people cannot tell them apart that is because they forget that the tortoises live on land have higher backshells and move very very slowly turtles live more in the water
8468-286673-0020.flac, and can move quickly if they will this is why other turtles sometimes make fun of a slow brother by calling him a land tortoise one beautiful sunshiny afternoon when most of the twenty little turtles were sitting on a floating log by the edge of the pond
8468-286673-0021.flac, their mother was with some of her friends on another log nearby she looked often at her children and thought how handsome their rounded up back shells were in the sunshine with the little red and yellow markings showing on the black
8468-286673-0022.flac,she could see their strong little pointed tails too and their web feet with a stout claw on each toe she was so proud that she could not help talking about them
8468-286673-0023.flac,yes said a fine old fellow who was floating near her a row of their mothers he was a turtle whom she had never liked very well but now she began to think that he was rather agreeable after all
8468-286673-0024.flac,she was just noticing how beautifully the skin wrinkled on his neck when she heard a splash and saw too terrible great two legged animals waiting into the pond from the shore boys she sprawled off the end of her log
8468-286673-0025.flac,and slid into the water all her friends following her the biggest little turtle saw these great animals coming toward him he sprawled off the end of his log and slid into the water and all his brothers and sisters followed him except the slow little turtle
8468-286673-0026.flac,then one of these great animals stooped over and picked him up and held him bottom side upermost and wrapped on that side which was flat and on the other side which was rounded and stared at him with two great eyes
8468-286673-0027.flac,next the other great animal took him and turned him over and wrapped on his shells and stared at him
8468-286673-0028.flac,he was thinking over and over something has happened something has happened and he knew that back in the pond his mother would be trying to find him and could not the boys carried him to the edge of the meadow and put him down on the grass
8468-286673-0029.flac,he lay perfectly still for a long long time and when he thought they had forgotten about him he tried to run away then they laughed and picked him up again and one of them took something sharp and shiny and cut marks into his upper shell
8468-286673-0030.flac, this did not really give him pain yet as he said afterward it hurts almost as much to think you're going to be hurt as it does to be hurt it was not until the sun went down that the boys let the slow little turtle go
8468-286673-0031.flac,then he was very very tired but he wanted so much to get back to his home in the pond that he started at once by moonlight this was the first time he had ever seen the moon for except when they are laying eggs turtles usually sleep at night
8468-286673-0032.flac, i wish i might help you some time
8468-286673-0033.flac,i'm here he cried joyfully poking first one and then another of them with his head the biggest little turtle moved without awakening i tell you i'm not hungry he murmured
8468-286673-0034.flac,and again he fell fast asleep
8468-286673-0035.flac, but cutled inside his two shells and went to sleep also he was so tired that he did not awaken until the sun was high in the sky when he did open his eyes his relatives were sitting around looking at him and he remembered all that had happened before he slept
8468-286673-0036.flac,does my shell look very bad he cried i wish i could see it oh i'm so glad to get back i'll never be slow again never never his mother came and leaned her shell lovingly against his
8468-286673-0037.flac,if you will only learn to keep up with your brothers and sisters she said i shall not be sorry that the boys carried you off you just wait and see said the slow little turtle and he was as good as his word after that
8468-286673-0038.flac,he was always the first to slip from the log to the water if anything scared them and when one day a strange turtle from another pond came to visit he said to the turtles who had always lived there
8468-286673-0039.flac,he is the quickest one in his family the pond people looked at each other and laughed that he's queer they said after this we will call him the quick little turtle this made him very happy and when once in a while somebody forgot
8468-286673-0040.flac, and by mistake called him the quick slow little turtle
8468-294887-0000.flac,and with a few others devoted the most of the Sabbath to their teaching when he and his brother arthur assembled the seventy anti slavery agents who were thereafter like firebrands scattered all over the land they held their meetings in this room
8468-294887-0001.flac, these agents were entertained by abolitionists in the city and many of us had two or three of them in each of our families for a couple of weeks
8468-294887-0002.flac,they went out all over the land and were instrumental in diffusing more truth perhaps about the dreadful system of american slavery than was accomplished in any other way he also aided in establishing several periodicals brimful of anti slavery truth
8468-294887-0003.flac,among which were the anti slavery record the emancipator the slaves friend the latter to indoctrinate the children in anti slavery the american missionary society originally begun for the support of a mission in africa
8468-294887-0004.flac,on the occasion of the return of the homestod captors to the native land and now doing so much for the freed men of the south was almost entirely established by his efforts during the continuance of slavery much was done by this society
8468-294887-0005.flac,the vigilance committee for aiding and fending fugitives of which i was treasurer for many years had no better or warmer friend than he he was almost always at their meetings which were known only to the elect for we dared not hold them too publicly
8468-294887-0006.flac, as we almost always had some of the travelers toward the north star present whose masters or their agents were frequently in the city in hot pursuit at first we sent them to canada but after a while sent them only to siracuse and the center of the state
8468-294887-0007.flac,in eighteen thirty four i think was the first writing the sacking of mister tapen's house in rose street the mob brought all his furniture out and piling it up in the street set it on fire the family were absent at the time
8468-294887-0008.flac, but hearing that there were a few loaded muskets there they took it out in threats but their mercantile establishment was almost ostracized at this time by the dry goods merchants
8468-294887-0009.flac, and when they did so requested particularly that the bundles or boxes should not be marked from a tap and end company as was customary southern merchants especially avoided them
8468-294887-0010.flac,and when two or three years later there was a general insolvency among them occasionally large losses to new york merchants and in some cases failure the tapens were saved by having no southern debts
8468-294887-0011.flac, many remittances came for the help of the vigilance committee from england and scotland and at one time an extensive invoice of useful and fancy articles in several large boxes was received from the glass gal ladies sufficient to furnish a large bazaar or fair
8468-294887-0012.flac, which was held in brooklyn for the benefit of the commie although lately afflicted by disease mister tapen still lives in the enjoyment of all his faculties and a good measure of health
8468-294887-0013.flac,and in his advanced years sees now some of the great results of his life long efforts for the restoration and maintenance of human rights although still suffering under many of the evils which slavery has inflicted upon him the american slave no longer exists
8468-294887-0014.flac,instead stands up in all our southern states the freed man knowing his rights and as a rule enjoying them original american abolitionists who met the scorn and odium the imputed shame and obliquely
8468-294887-0015.flac, ye have done it unto me anthony lane me york november eighth eighteen seventy one mister lane mister tapens personal friend who labored with him in the anti slavery cause
8468-294887-0016.flac, and especially in the vigilance committee for many years from the serious affection of his eyes
8468-294887-0017.flac, mister tapen was therefore requested to furnish a few reminiscences from his own store house which she kindly did as follows
8468-294887-0018.flac,my dear sir in answer to your request that i would furnish an article for your forthcoming book giving incidents within my personal knowledge relating to the underground railroad i have already apprised you of my illness and my consequent inability
8468-294887-0019.flac, to write such an article as would be worthy of your publication however feeling somewhat relieved to day from my paralysis owing to the cheering sunshine and the favor of my almighty preserver i will try to do what i can in dictating a few anecdotes to my emanuensis
8468-294887-0020.flac,which may afford you and your readers some gratification these facts i must give without reference to date as i will not tax my memory with perhaps a vain attempt to narrate them in order as mentioned in my life of arthur tapin
8468-294887-0021.flac,but reflection convinced them that it was not only right to assist men in efforts to obtain their liberty when unjustly held in bondage but a duty abolitionists white and colored both in slave and free states
8468-294887-0022.flac,those who had money contributed it freely and those who were destitute of money gave their time saying with the apostle silver and gold have i none but such as i have give i thee one
8468-294887-0023.flac, i recollect that one morning on reaching my office that of the treasure of the american missionary association my assistant told me that in the inner room were eighteen fugitives men women and children who had arrived that morning from the south in one company
8468-294887-0024.flac, whom they had hired to conduct them without the limits of the city in the evening when the police force was changed they came through pencilvania and new jerseys to my office
8468-294887-0025.flac, and by different agencies to canada two
8468-294887-0026.flac,a missus mercy smith beckoned to me to come to her class
8468-294887-0027.flac, in answer to my inquiries this girl told me the name of the southern city and the names of the persons who had held her as a slave and the motive or escape et cetera i was walking near the water she said when a white sailor spoke to me
8468-294887-0028.flac,if i would come to him in the evening i did so and was hid and fed by him and on landing at new york he conducted me to missus smith's house where i am now staying
8468-294887-0029.flac, most of the teachers were warm hearted abolitionists and the whole number taught in the school during this period was seven or eight hundred
8468-294887-0030.flac, to my inquiry have you parents living and also brothers and sisters she replied there is no child but myself were not your parents kind to you and did you not love them yes i love them very much
8468-294887-0031.flac,how were you treated by your master and mistress they treated me very well how then said i could you put yourself in the care of that sailor who was a stranger to you and leave your parents i shall never forget her heart felt reply
8468-294887-0032.flac,he told me i should be free one sunday morning i received a letter informing me that an officer belonging to savannah georgia had started for new york in pursuit of two young men of nineteen or twenty
8468-294887-0033.flac, and who had escaped and were supposed to be in new york the letter requested me to find them and give them warning as there was no time to be lost i concluded to go over to new york notwithstanding the doubtfulness of attempting to find them in so large a city
8468-294887-0034.flac,i wrote notices to be read in the colored churches and colored Sabbath schools which i delivered in person i then went to the colored school super intended
8468-294887-0035.flac,i stated my errand to him with a description of the young men why said he i must have one of them in my school he took me to a class where i found one of the young men to whom i gave the needful information
8468-294887-0036.flac,of savannah and that he had five children by the young man's mother who was his slave on his marriage to a white woman he sent his five colored children and their mother to auction to be sold for cash to the highest bidder
8468-294887-0037.flac,on being put upon the auction block this young man addressed the bystanders and told them the circumstances of the case that his mother had long lived in the family of the doctor that it was cruel to sell her and her children
8468-294887-0038.flac,and he warned the people not to bid for him for he would no longer be a slave to any man and if anyone bought him he would lose his money he added i thought it right to say this i then spoke to the crowd
8468-294887-0039.flac,my father said i has long been one of your first doctors and do you think it right for him to sell my mother and his children in this way i was sold and my brother also and the rest although my brother said to the crowd what i had said we soon made our escape
8468-294887-0040.flac, and are now both in the city i am a blacksmith and have worked six months in one shop in new york with white journeymen not one of whom believes i suppose that i am a colored man it was not surprising for so fair was his complexion
8468-294887-0041.flac,that with the aid of a brown wig after he had cut off his hair he was completely disguised he soon notified his brother who lived in another part of the city and both put themselves out of harm's way
8468-294887-0042.flac,they were remarkably fine young men and it seemed a special providence that i should find them in such a large city and direct them to escape from their pursuers within one hour after i left my house in brooklyn
8468-295198-0000.flac,and this was the case with mother magpie she was always full of everybody's business but her own up and down here and there everywhere but in her own nest knowing everyone's affairs telling what everybody had been doing or ought to do
8468-295198-0001.flac,and ready to cast her advice gratis at every bird in beast of the woods now she bustled up to the percentage at the top of the oak tree to tell old parson to it what she thought he ought to preach for his next sermon and how dreadful the morals of the parish were becoming
8468-295198-0002.flac,then having perfectly bewildered the poor old gentleman who was always sleepy of a monday morning mother magpie would take a peep into missus oril's nest sit chattering on a bow above and poor forth floods of advice
8468-295198-0003.flac, depend upon it my dear mother magpie would say that this way of building your nest swing like an old empty stocking from a bow isn't it all the thing i never built one so in my life and i never have headaches
8468-295198-0004.flac,now you complain always that your head aches whenever i call upon you it's all an account of this way of swinging and swaying about in such an absurd manner but my dear
8468-295198-0005.flac, piped missus oril timidly the orils always have built in this manner and its suits are constitution a fiddle on your constitution how can you tell what agrees with your constitution unless you try you own you are not well
8468-295198-0006.flac,you are subject to headaches and every physician will tell you that a tilting motion disorders the stomach and acts upon the brain ask old doctor kite i was talking with him about your case only yesterday and says he missus magpie i perfectly agree with you
8468-295198-0007.flac, but my husband prefers this style of building that's only because he isn't properly instructed pray did you ever attend doctor kite's lectures on the nervous system no i have no time to attend lectures who would sit on the eggs
8468-295198-0008.flac, oh missus magpie pray don't speak to my husband he will think i've been complaining no no he won't let me alone i understand just how to say the thing i've advised hundreds of young husbands in my day and i never gave a fence
8468-295198-0009.flac, i say my dear if you'll persist in gossiping over our private family matters with that old mother magpie my dear i don't gossip she comes and boars me to death with talking and then goes off in mistakes which she has been saying for what i said
8468-295198-0010.flac,but you must cut her i try to all i can but she won't be cut it's enough to make a bird's square said tommy oril tommy oril to say the truth had his good heart as ever be it under bird's feathers
8468-295198-0011.flac,but then he had a weakness for concerts in general society because he was held to be by all odds the handsome as bird in the woods and sung like an angel and so the truth was he didn't confine himself so much to the domestic nest as tom titmouse or billy wren
8468-295198-0012.flac,the fact is quothedommy i'm a society bird and nature has marked out for me a course beyond the range of the commonplace and my wife must learn to accommodate if she has a brilliant husband
8468-295198-0013.flac, whose success gratifies her ambition and places her in a distinguished public position she must pay something for it i'm sure billy wren's wife would give her very bill to see her husband in the circles where i am quite at home to say the truth
8468-295198-0014.flac,my wife was all well enough content till old mother magpie interfered it is quite my duty to take strong ground and show that i cannot be dictated to
8468-295198-0015.flac,and sometimes will take the most unreasonable courses if a metal sum magpie gets her claw into their nest but old mother magpie had now got a new business in hand in another quarter she bustled off down to water dock lane where as we said in a former narrative
8468-295198-0016.flac,live the old music teacher doctor bullfrog the poor old doctor was a simple minded good amiable creature who had played the double base and led the forest choir on all public occasions since nobody knows when
8468-295198-0017.flac, latterly some youngsters had arisen who sneered at his performances as behind the age in fact since a great city had grown up in the vicinity of the forest tribes of wandering boys dignity of the forest tribes of wandering boys broke up the simple tastes and quiet habits
8468-295198-0018.flac, which old mother nature had always kept up in those parts they pulled the young chequerberry before it even had time to blossom rooted up the sassifrash shrubs and nod their roots fired off guns at the birds and on several occasions
8468-295198-0019.flac,when old doctor bullfrog was leading a concert had dashed in and broken up the choir by throwing stones this was not the worst of it the little violence had a way of jeering at the simple old doctor and his concerts
8468-295198-0020.flac, that old bullfrog was a bore and that it was time to get up a new style of music in the parish and to give the charge of it to some more modern performer
8468-295198-0021.flac, poor old doctor bull frog knew nothing of this however and was doing his simple best in peace when mother magpie called in upon him one morning well neighbor how unreasonable people are who would have thought
8468-295198-0022.flac, madam said doctor bullfrog with all that energy of tone for which he was remarkable i don't believe it i can't believe it you must have made a mistake
8468-295198-0023.flac,no no my good friend i never make mistakes what i know i know certainly
8468-295198-0024.flac, a nancy nibble who are married this very day i knew that thing six weeks before any bird or beast in our parts and i can tell you you're going to be scandalously and ungratefully treated doctor bullfrog
8468-295198-0025.flac, bless me we shall all be ruined said missus bullfrog my poor husband oh as to that if you take things in time and listen to my advice said mother magpie we may yet pull you through you must alter your style a little
8468-295198-0026.flac, adapted to modern times everybody now is a little touched with the arctic fever and there's tommy oril has been to new orleans and brought back a touch of the artistic if you would try his style a little something tyrolean you see
8468-295198-0027.flac, dear madam consider my voice i never could hit the high notes how do you know it's all practice tommy oriel says so just try the scales as to your voice your manner of living has a great deal to do with it
8468-295198-0028.flac,i always did tell you that your passion for water injured your singing suppose tommy oril should sit half his days up to his hips and water as you do his voice would be its horse and rough as yours come up on the bank and learn to purge as we birds do
8468-295198-0029.flac,we are the true musical race and so poor mister bullfrog was persuaded to forego his pleasant little cottage under the cat tails where his green spectacles and honest round back had excited even in the minds of the boys sentiments of respect and compassion
8468-295198-0030.flac,he came up into the garden and established himself under a burden and began to practice Italian scales the result was that poor old doctor brofrog instead of being considered as a respectable old bore
8468-295198-0031.flac,got himself universally laughed at for aping fashionable manners every bird and beast in the forest had a jay bad him and even old parson too it thought it worth his while to make him a pastoral call
8468-295198-0032.flac, and admonish him about course's unbefitting his age and standing as to mother magpie you may be sure that she assured everyone how sorry she was that dear old doctor bullfrog had made such a fool of himself
8468-295198-0033.flac,but the tragedy for the poor old music teacher grew even more melancholy in its termination for one day as he was sitting disconsolately under a current bush in the garden practising his poor old notes in a quiet way thump
87-121553-0000.flac,and in its gyre had not turned wholly round before another in a ring and closed it and motion joined to motion song to song song that is greatly doth transcend our muses our sirens in those dulce at clarions as primal splendor that which is reflected
87-121553-0001.flac,when juneo to her hand made gives command the one without born of the one within like to the speaking of that vagrant one whom love consumed as dot the sun the vapors
87-121553-0002.flac,after the dance and other grand rejoicings both of the singing and the flaming forth effulgence with effulgence bligh than tender together at once with one accord had stopped even as the eyes that as volition moves them must needs together shot and lift themselves
87-121553-0003.flac,out of the heart of one of the new lights there came a voice that needle to the star made me appear in turning thither word and it began the love that makes me fair draws me to speak about the other leader by whom so well is spoken here of mine
87-121553-0004.flac,tis right where one is to bring in the other that as they were united in their warfare together likewise may their glory shine the soldiery of christ which it had cost so dear to arm again behind the standard moved slow and doubtful and in numbers few
87-121553-0005.flac,when the emperor who reinetheath ever more provided for the host that was in peril threw grace alone and not that it was worthy and as was said he to his bride brought sucker with champions twain at whose deed at whose word the straggling people were together drawn
87-121553-0006.flac, within that region where the sweet west wind rises to open the new leaves where with europe is seen to clothe herself afresh not far off from the beating of the waves behind which in his long career the sun sometimes conceals himself from every man
87-121553-0007.flac,is situate the fortunate calahora under protection of the mighty shield in which the lion subject is unsavory wherein was born the amorous paramore of christian faith the athlete consecrated kind to his own and cruel to his foes
87-121553-0008.flac,and when it was created was his mind replete with such a living energy that in his mother her it made prophetic as soon as the espousals were complete between him and the faith that wholly fond were they with mutual safety dowered each other
87-121553-0009.flac,the woman who for him had given a scent saw in a dream the admirable fruit that issue would from him and from his heirs and that he might be construed as he was a spirit from this place went forth to name him with his possessive whose he wholly was
87-121553-0010.flac,domenic was he called at him i speak of even as of the husband man whom christ elected his garden to assist him on voy and servant sooth he seemed of christ for the first love made manifest in him was the first council that was given by christ
87-121553-0011.flac, silent and wakeful many a time was he discovered by his nurse upon the ground as if he would have said for this side came oh thou his father feelings verily oh thou his mother verily joana if this interpreted means as is said
87-121553-0012.flac,not for the world which people toil for now in following ostense and tadiot but through his longing after the true manner he in short time became so great a teacher that he began to go about the vineyard which faded soon if faithless be the dresser
87-121553-0013.flac,not through itself but him who sits there and degenerates not to dispense or two or three for six not any fortune of first vacancy nondessie must quay sont pauperem dey
87-121553-0014.flac,he asked for but against the errant world permission to do battle for the seed of which these four and twenty plants surrounding then with the doctrine and the will together with off as apostological he moved like torrent which some lofty vein outpresses
87-121553-0015.flac,and ain't among the shoe theoretical his impetus with greater fury smote wherever the resistance was the greatest of him were made thereafter diverse ruttles whereby the garden castleic is watered so that more living its plantation stand
87-121553-0016.flac,in which the holy church itself defended and in the field its civic battle won truly full manifest should be to thee the excellence of the other on to whom thomas so courteous was before my coming
87-121553-0017.flac,but still the orbit which the highest part of its circumference made is derelicked so that the mold is where was once the crust his family that had straight forward moved with feet upon his footprints are turned round so that they set the point upon the heel
87-121553-0018.flac,i am as i am want twel not be from casal nor aquaspartha from whence comes such unto the written word that one avoids it and the other narrows
87-121553-0019.flac,who always in great offices postponed consideration sinister here are eluminato en agostino who of the first barefooted beggars were that with the cord the friends of god became who hew of saint victor is among them here
87-121553-0020.flac,and peter magiador and peter of spain who down below in volumes twelve is shining nathan the seer and metropolitan chrysostom
87-121553-0021.flac,here is robinus and beside me here shines the calabrian abat jock him he with the spirit of prophecy endowed to celebrate so great a paladin have moved me the impassioned courtesy and the discreet discourses of friar tomas
87-121553-0022.flac,let him imagine who would well conceive what now i saw and let him while i speak retain the image as a steadfast rock the fifteen stars that in their diverse regions the sky and live in with a light so great
87-121553-0023.flac,that in the point beginning of the access round about which the primal wheel revolves to a fashion of themselves two signs in heaven
87-121553-0024.flac,the moment when she felt the frost of death and one to have its rays within the other and both to whirl themselves in such a manner that one should forward go the other backward
87-121553-0025.flac,and he will have some shadowing forth of that true constellation and the double dance that circled round the point at which i was because as it is as much beyond our want as swifter than the motion of the kiana move with the heaven that all the rest out speeds
87-121553-0026.flac,then broke the silence of those saints concordant the light in which the admirable life of god's own mendicant was told to me and said
87-121553-0027.flac,that it ways down the balance of all sin whatever light it has to human nature been lawful to possess was all infused by the same power that both of them created and heads at what i said above just wonder
87-121553-0028.flac,when i narrated that no second had the good which in the fifth light is enclosed now opthai dies to what i answered thee and thou shalt see thy creed in my discourse fit in the truth as center in a circle that which can die
87-121553-0029.flac,and that which dieth not are nothing but the splendour of the idea which by his love our lord brings into being because that living light which from its found effulgent flows so that it disunites not from him nor from the love in them entried
87-121553-0030.flac,it self eternally remaining one then's it descends to the last potency it sees downward from act to act becoming such that only brief contingencies it makes and these contingencies i hold to be things generated
87-121553-0031.flac,which the heaven produces by its own motion with seed and without neither the wax nor the tempers it remains immutable and hence beneath the ideal signant more and less shines through therefore it happens that the self same tree
87-121553-0032.flac,after its kind bears worse and better fruit and ye are born with characters diverse if imperfection tempered were the wax and were the heaven in its supremeest virtue the brilliance of the seal would all appear but nature gives it ever more deficient
87-121553-0033.flac,in the like manner working as the artist who has the skill of art and hand the trembles if then the fervent love the vision clear of primal virtue due to dispose and seal perfection absolute is there acquired
87-121553-0034.flac,now if no farther forth i should proceed that in what way was he without a peer
87-121553-0035.flac,think who he was and what occasion moved him to make requests when it was told him ask i've not so spoken that thou canst not see clearly he was a king who asked for wisdom that he might be sufficiently a king it was not to know the number in which are the motives here above
87-121553-0036.flac,or if in semi circle can they make triangle so that it have no right angle when sift thou notice this and what i said a legal prudence is that peerless seeing in which the shaft of my intention strikes and if on rose thou turnest thy clear eyes
87-121553-0037.flac,and the good are rare with this distinction take thou what i said and thus it can consist with thy belief of the first father and of our delight and lead shall this be always to thy feet to make thee like a weary man move slowly
87-121553-0038.flac,both to the yes and no thou seeest not for very low among the fools is he who affirms without distinction or denies as well in one as in the other case because it happens that full often bends current opinion in the false direction
87-121553-0039.flac,and then the feelings bind the intellect far more than uselessly he leaves the shore said he return as not the same he went who fishes for the truth and has no skill
87-121553-0040.flac,thus did sebeleus arius and those fools who have been even as swords unto the scriptures in rendering distorted their straight faces nor yet shall people be too confident in judging even as he is who doth count the corn and field or ever it be ripe
87-121553-0041.flac,for i have seen all winter long the thorn first show itself intractable in fierce and after bear the rose upon its top and i have seen a ship direct and swift run o'er the sea throughout its course entire to perish at the harbour's mouth at last
87-121553-0042.flac,as firm without to struck or firm within into my mind upon a sudden dropped what i am saying at the moment when silent became the glorious life of thomas because of the resemblance that was born of his discourse on that of Beatrice whom after him had pleased thus to begin
87-121553-0043.flac,this man has need and does not tell you so nor with the voice nor even its thought of going to the root of one truth more declare unto him if the light were with blossoms your substance shall remain with you eternally the same that it is now
87-121553-0044.flac,and if it do remain say in what manner after ye are again made visible it can be that it inched not your sight as by a greater gladness urged and drawn they who are dancing in a ring sometimes uplift their voices and their motions quickened
87-121553-0045.flac,so at that orison devout and prompt the holy circles a new joy displayed in their revolving and their wonderous song who so lamented him that here we die that we may live above as never there seen the refreshment of the eternal reign
87-121553-0046.flac,the one and two and three who ever live us and reigneth ever in three and two and one not circumscribed in all things circumscribing three several times was chanted by each one among those spirits with such melody that for all merit it were just reward
87-121553-0047.flac, its brightness is proportion to the order the order to the vision and the vision equals what grace it has above its worth when glorious and sanctified our flesh is reassumed then shall our persons be more pleasing by their being all complete
87-121553-0048.flac,for will increase what air bestows on us of light grittoutus the good supreme light which enables us to look on him therefore the vision must perforce increase the ardor which from that is kindled increase the radiance which from this precedes
87-121553-0049.flac,nor can so great a splendor weary us for strong will be the organs of the body to everything which at the power to please us so sudden and alert appeared to me both one and the other quiet to say amen that well they showed desire for their dead bodies
87-121553-0050.flac,nor so for them perhaps before the mothers the fathers and the rest who had been dear or ever they became eternal flames and low all round about of equal brightness arose a lustre over what was there like a horizon that is clearing up
87-121553-0051.flac,so that the sight seems real and unreal it seemed to me that new subsistences began there to be seen and make a circle outside the other two circumferences oh very sparkling of the holy spirit how sudden and incandescent it became unto my eyes that vanquished bore it not
87-121553-0052.flac,but be itrist so beautiful and smiling appeared to me that with the other sights that followed not my memory i must leave her then to uplift themselves my eyes resumed the power and i beheld myself translated to higher salvation with my lady only
87-121553-0053.flac, well was i where that i was more uplifted by the incindled smiling of the star that seemed to me more ruddy than its want with all my heart and in that dialect which is the same in all such holocaust to god i made as the new grace beceived
87-121553-0054.flac,and not yet from my bosom was exhausted the ardour of sacrifice before i knew this offering was accepted and auspicious for with so great a lustre and so red splendours appeared to me in two fold rays i said oh helios who does so adorn them
87-121553-0055.flac,even as distinct with less and greater lights glimmers between the two poles of the world the galaxy that makeeth wise men doubt thus constallated in the depths of mars those rays described the venerable sign that quadrants joining in a circle make
87-121553-0056.flac,hear doth my memory overcome my genius for on that cross as eleven gleamed forth christ so that i cannot find in sample worthy but he who takes his cross and follows christ again will pardon me what i omit seeing in that aurora lighten christ
87-121553-0057.flac,so from the lights that there to me appeared up gathered through the cross a melody which wrapped me not distinguishing the him well was i where it was of lofty law because there came to me a rise and conquer as unto him who hears and comprehends not
87-121553-0058.flac,so much enamoured i became therewith that until then there was not anything that air had fettered me with such sweet bonds perhaps my word appears somewhat too bold postponing the delight of those fair eyes into which gazing my desire has rest
87-121553-0059.flac,but who bethinks him that the living seals of every beauty grow in power ascending and that i there had not turned round to those can me excuse if i myself accuse to excuse myself and see that i speak truly for hear the holy joys not disclosed
87-121553-0060.flac,a will benign in which reveals itself ever the love that righteousnessl inspires as in the iniquitous cupidity silence imposed upon that dalset liar and quieted the consecrated cords
87-121553-0061.flac,that heaven's right hand of titan and relax how on to just in treat me shall be deaf those substances which to give me desire of praying them with one accord grew silent tis well that without end he should lament
87-121553-0062.flac,who for the love of thing that doth not last eternally dispoys him of that love as through the pure and tranquil evening air there shoots from time to time a sudden fire moving the eyes that steadfast were before
87-121553-0063.flac,and seems to be a star the change of place except that in the part where it is kindled nothing is missus and this endurith little so from the horn that to the right extends unto that cross's foot there ran a star out of the constellation shining there
87-121553-0064.flac,so that fire seemed it behind alabaster thus pittiest did ankai se's shade reach forward if any faith our greatest muse deserve when in elizion he his son perceived
87-121553-0065.flac,then pleasant to the hearing and the sight the spirit joined to its beginning things i understood not so profound it spake nor did it hide itself from me by choice but by necessity for its conception above the mark of mortal said itself
87-121553-0066.flac,and when the bow of burning sympathy was so far slackened that its speech descended towards the mark of our intelligence the first thing that was understood by me was benedite be thou o'er trying and won
87-121553-0067.flac,who hastened my seeds so courteous been and it continued hunger long and grateful drawn from the reading of the mighty volume wherein his never changed the white nor dark thou hast appeased my son within this light in which i speak to thee
87-121553-0068.flac,by grace of her who too this lofty flight with plumage clothed thee thou thinkest that to me thy thought does pass from him who is the first as from the unit if that be known ray out the five and six and therefore
87-121553-0069.flac,who i am thou askest not and why i see more joyous unto thee than any other of these gladsome crowd thou think'st the truth because the small and great of this existence look into the mirror wherein before thou think'st thy thought thou showest
87-121553-0070.flac,but that the sacred love in which i watch with sight perpetual and which makes me thirst with sweet desire may better be fulfilled now let thy voice secure and frank and glad proclaim the wishes the desire proclaimed to which my answer is decreed already
87-121553-0071.flac,of the same weight for each of you became for in the sun which lighted you and burned with heat and radiance they so equal are that all some illitutes are insufficient but among mortals will an argument for reason that to you is manifest
87-121553-0072.flac, diversely feathered in their opinions are when sigh who mortal am feel in myself this inequality so give not thanks save in my heart for this paternal welcome truly do i entreat thee living topaz set in this precious jewel as a gem
87-121553-0073.flac,that thou willed satisfy me with thy name oh leaf of mine and whom thy pleasure took ye and while awaiting i was thy own root such a beginning he an answer made me then said to me that one from whom his name thy race
87-121553-0074.flac,and who a hundred years and more has circled round the mount on the first cornice a son of mine and thy great grandseyer was well it behooves thee that the long fatigue thou shud's for him make shorter with thy works florence within the ancient boundary
87-121553-0075.flac,from which she takeeth still her tears and nuns a boat in quiet temperate and chaste from no golden chain she had nor coronel nor lady shot with sandalshune nor girdle that caught the eye more than the person did
87-121553-0076.flac,not yet the daughter at her birth struck fear into the father for the time and hour did not all run this side or that the measure no houses that she void of families nor yet had they their come sought an opulence to show what in a chamber can be done
87-121553-0077.flac,which surpassed chel'n its downfall be as in its rise
87-121553-0078.flac,and from the mirror his dame depart without a painted face and him of nearly saw and him of vettio contented with their simple suits of buff and with the spindle and the flax their dames oh fortunate women
87-121553-0079.flac,another drawing tresses from her disc staff told over among her family the tales of trojens and a fesselayon rome as great a marvel then would have been held a la posaltarelo
87-121553-0080.flac,as since an attis or cornealy are now to such a quiet such a beautiful life of the citizen to such a safe community and to so sweet and in did mary give me with loud cries invoked and in your ancient baptisteria at once christian and casia guida i became
87-121553-0081.flac, moronto was my brother and eliceo from val di pado came to me my wife and from that place thy surname was derived i followed afterward the emperor conrad and he beguired me of his chivalry so much i pleased him with my noble deeds
